slug,agency,city,state,is_portal,portal_url,connection_count,latitude,longitude
pleasanton-ca-pd,Pleasanton CA PD,Pleasanton,CA,True,https://transparency.flocksafety.com/pleasanton-ca-pd,243,37.6672,-121.8812
pomona-ca-pd,Pomona CA PD,Pomona,CA,True,https://transparency.flocksafety.com/pomona-ca-pd,260,34.0585,-117.7611
port-hueneme-ca-pd,Port Hueneme CA PD,Port Hueneme,CA,True,https://transparency.flocksafety.com/port-hueneme-ca-pd,240,34.1621,-119.2042
port-of-stockton-ca-pd,Port of Stockton CA PD,Port of Stockton,CA,True,https://transparency.flocksafety.com/port-of-stockton-ca-pd,320,37.951,-121.3266
porterville-ca-pd,Porterville CA PD,Porterville,CA,True,https://transparency.flocksafety.com/porterville-ca-pd,323,36.0635,-119.0336
redlands-ca-pd,Redlands CA PD,Redlands,CA,True,https://transparency.flocksafety.com/redlands-ca-pd,203,34.0535,-117.1705
redwood-city-ca-pd,Redwood City CA PD,Redwood City,CA,True,https://transparency.flocksafety.com/redwood-city-ca-pd,206,37.5153,-122.2137
reedley-ca-pd,Reedley CA PD,Reedley,CA,True,https://transparency.flocksafety.com/reedley-ca-pd,334,36.5984,-119.4467
richmond-ca-pd,Richmond CA PD,Richmond,CA,True,https://transparency.flocksafety.com/richmond-ca-pd,53,37.9523,-122.3606
ridgecrest-ca-pd,Ridgecrest CA PD,Ridgecrest,CA,True,https://transparency.flocksafety.com/ridgecrest-ca-pd,315,35.6285,-117.664
rio-vista-ca-pd,Rio Vista CA PD,Rio Vista,CA,True,https://transparency.flocksafety.com/rio-vista-ca-pd,365,38.1767,-121.7034
riverside-county-ca-sd,Riverside County CA SO,Riverside County,CA,True,https://transparency.flocksafety.com/riverside-county-ca-sd,366,33.9381,-117.3932
rohnert-park-department-of-public-safety-ca,Rohnert CA PD,Rohnert,CA,True,https://transparency.flocksafety.com/rohnert-park-department-of-public-safety-ca,233,38.3396,-122.7011
san-bernardino-ca-pd,San Bernardino CA PD,San Bernardino,CA,True,https://transparency.flocksafety.com/san-bernardino-ca-pd,314,34.1411,-117.2946
san-bruno-ca-pd,San Bruno CA PD,San Bruno,CA,True,https://transparency.flocksafety.com/san-bruno-ca-pd,337,37.6256,-122.4314
san-diego-ca-pd,San Diego CA PD,San Diego,CA,True,https://transparency.flocksafety.com/san-diego-ca-pd,129,32.815,-117.1356
san-francisco-ca-pd,San Francisco CA PD,San Francisco,CA,True,https://transparency.flocksafety.com/san-francisco-ca-pd,327,37.7749,-122.4194
san-gabriel-ca-pd,San Gabriel CA PD,San Gabriel,CA,True,https://transparency.flocksafety.com/san-gabriel-ca-pd,251,34.0946,-118.0985
san-joaquin-county-ca-so,San Joaquin County CA SO,San Joaquin County,CA,True,https://transparency.flocksafety.com/san-joaquin-county-ca-so,345,36.6056,-120.1899
san-jose-ca-pd,San Jose CA PD,San Jose,CA,True,https://transparency.flocksafety.com/san-jose-ca-pd,319,37.296,-121.8146
san-juan-bautista-ca-,San Juan Bautista CA PD,San Juan Bautista,CA,True,https://transparency.flocksafety.com/san-juan-bautista-ca-,10,36.8451,-121.5369
san-leandro-pd-ca,San Leandro CA PD,San Leandro,CA,True,https://transparency.flocksafety.com/san-leandro-pd-ca,345,37.7034,-122.163
san-marino-ca-pd,San Marino CA PD,San Marino,CA,True,https://transparency.flocksafety.com/san-marino-ca-pd,101,34.1227,-118.1129
san-mateo-ca-pd,San Mateo CA PD,San Mateo,CA,True,https://transparency.flocksafety.com/san-mateo-ca-pd,157,37.5603,-122.3106
san-mateo-county-ca-so,San Mateo County CA SO,San Mateo County,CA,True,https://transparency.flocksafety.com/san-mateo-county-ca-so,304,37.5603,-122.3106
san-rafael-ca-pd,San Rafael CA PD,San Rafael,CA,True,https://transparency.flocksafety.com/san-rafael-ca-pd,149,37.981,-122.5069
santa-ana-ca-pd,Santa Ana CA PD,Santa Ana,CA,True,https://transparency.flocksafety.com/santa-ana-ca-pd,426,33.7363,-117.8829
santa-barbara-pd-ca,Santa Barbara CA PD,Santa Barbara,CA,True,https://transparency.flocksafety.com/santa-barbara-pd-ca,2,34.4036,-119.7137
santa-clara-ca-pd,Santa Clara CA PD,Santa Clara,CA,True,https://transparency.flocksafety.com/santa-clara-ca-pd,366,37.3646,-121.968
santa-clara-county-ca-so,Santa Clara County CA SO,Santa Clara County,CA,True,https://transparency.flocksafety.com/santa-clara-county-ca-so,129,37.3646,-121.968
santa-cruz-ca-pd,Santa Cruz CA PD,Santa Cruz,CA,True,https://transparency.flocksafety.com/santa-cruz-ca-pd,227,36.9744,-122.0353
santa-maria-ca-pd,Santa Maria CA PD,Santa Maria,CA,True,https://transparency.flocksafety.com/santa-maria-ca-pd,48,34.9331,-120.4436
santa-paula-ca-pd,Santa Paula CA PD,Santa Paula,CA,True,https://transparency.flocksafety.com/santa-paula-ca-pd,55,34.3549,-119.0663
santa-rosa-ca-pd,Santa Rosa CA PD,Santa Rosa,CA,True,https://transparency.flocksafety.com/santa-rosa-ca-pd,163,38.4458,-122.7062
saratoga-ca-pd,Saratoga CA PD,Saratoga,CA,True,https://transparency.flocksafety.com/saratoga-ca-pd,0,37.2683,-122.0262
sausalito-ca-pd,Sausalito CA PD,Sausalito,CA,True,https://transparency.flocksafety.com/sausalito-ca-pd,307,37.8584,-122.4918
seaside-ca-pd,Seaside CA PD,Seaside,CA,True,https://transparency.flocksafety.com/seaside-ca-pd,214,36.6251,-121.8178
sequoias-community-college-district-ca-pd,Sequoias Community College CA PD,,CA,True,https://transparency.flocksafety.com/sequoias-community-college-district-ca-pd,320,36.3251,-119.315
shasta-county-so,Shasta County CA SO,Shasta County,CA,True,https://transparency.flocksafety.com/shasta-county-so,203,40.7605,-122.0436
simi-valley-ca-pd,Simi Valley CA PD,Simi Valley,CA,True,https://transparency.flocksafety.com/simi-valley-ca-pd,340,34.2669,-118.7485
solano-county-ca-so,Solano County CA SO,Solano County,CA,True,https://transparency.flocksafety.com/solano-county-ca-so,351,38.2672,-121.9396
south-gate-ca-pd,South Gate CA PD,South Gate,CA,True,https://transparency.flocksafety.com/south-gate-ca-pd,4,33.9442,-118.1928
south-pasadena-ca-pd,South Pasadena CA PD,South Pasadena,CA,True,https://transparency.flocksafety.com/south-pasadena-ca-pd,325,34.109,-118.1566
south-san-francisco-ca-pd,South San Francisco CA PD,South San Francisco,CA,True,https://transparency.flocksafety.com/south-san-francisco-ca-pd,69,37.6551,-122.3762
st-helena-ca-pd,St. Helena CA PD,St. Helena,CA,True,https://transparency.flocksafety.com/st-helena-ca-pd,68,38.5128,-122.4681
stanford-university-ca-pd,Stanford University CA PD,,CA,True,https://transparency.flocksafety.com/stanford-university-ca-pd,102,37.4277,-122.1701
stockton-ca-pd,Stockton CA PD,Stockton,CA,True,https://transparency.flocksafety.com/stockton-ca-pd,335,37.9772,-121.3089
suisun-city-ca-pd-,Suisun City CA PD,Suisun City,CA,True,https://transparency.flocksafety.com/suisun-city-ca-pd-,347,38.2483,-122.0101
sunnyvale-ca-pd,Sunnyvale CA PD,Sunnyvale,CA,True,https://transparency.flocksafety.com/sunnyvale-ca-pd,148,37.3858,-122.0263
sutter-county-ca-so,Sutter County CA SO,Sutter County,CA,True,https://transparency.flocksafety.com/sutter-county-ca-so,291,39.0362,-121.7039
tiburon-ca-pd,Tiburon CA PD,Tiburon,CA,True,https://transparency.flocksafety.com/tiburon-ca-pd,267,37.8868,-122.4626
tracy-ca-pd,Tracy CA PD,Tracy,CA,True,https://transparency.flocksafety.com/tracy-ca-pd,374,37.7274,-121.4522
truckee-ca-pd,Truckee CA PD,Truckee,CA,True,https://transparency.flocksafety.com/truckee-ca-pd,119,39.3505,-120.1939
tulare-ca-pd-,Tulare CA PD,Tulare,CA,True,https://transparency.flocksafety.com/tulare-ca-pd-,316,36.1994,-119.3419
ukiah-pd-ca,Ukiah CA PD,Ukiah,CA,True,https://transparency.flocksafety.com/ukiah-pd-ca,333,39.1466,-123.2103
union-city-ca-pd,Union CA PD,Union,CA,True,https://transparency.flocksafety.com/union-city-ca-pd,308,38.3171,-122.3131
upland-ca-pd-,Upland CA PD,Upland,CA,True,https://transparency.flocksafety.com/upland-ca-pd-,322,34.1161,-117.6599
vacaville-ca-pd,Vacaville CA PD,Vacaville,CA,True,https://transparency.flocksafety.com/vacaville-ca-pd,226,38.3586,-121.9686
vallejo-ca-pd,Vallejo CA PD,Vallejo,CA,True,https://transparency.flocksafety.com/vallejo-ca-pd,167,38.1069,-122.2623
ventura-ca-pd,Ventura CA PD,Ventura,CA,True,https://transparency.flocksafety.com/ventura-ca-pd,372,34.3587,-119.1331
ventura-county-ca-so,Ventura County CA SO,Ventura County,CA,True,https://transparency.flocksafety.com/ventura-county-ca-so,161,34.3587,-119.1331
visalia-ca-pd,Visalia CA PD,Visalia,CA,True,https://transparency.flocksafety.com/visalia-ca-pd,323,36.328,-119.3285
watsonville-ca-pd,Watsonville CA PD,Watsonville,CA,True,https://transparency.flocksafety.com/watsonville-ca-pd,326,36.9236,-121.7724
west-covina-ca-pd,West Covina CA PD,West Covina,CA,True,https://transparency.flocksafety.com/west-covina-ca-pd,344,34.0559,-117.9099
west-sacramento-ca-pd,West Sacramento CA PD,West Sacramento,CA,True,https://transparency.flocksafety.com/west-sacramento-ca-pd,335,38.5544,-121.5487
westminster-ca-pd,Westminster CA PD,Westminster,CA,True,https://transparency.flocksafety.com/westminster-ca-pd,343,33.7523,-117.9939
whittier-ca-pd,Whittier CA PD,Whittier,CA,True,https://transparency.flocksafety.com/whittier-ca-pd,326,33.9668,-118.0201
williams-ca-pd,Williams CA PD,Williams,CA,True,https://transparency.flocksafety.com/williams-ca-pd,320,39.1498,-122.139
willits-ca-pd,Willits CA PD,Willits,CA,True,https://transparency.flocksafety.com/willits-ca-pd,279,39.405,-123.3489
winters-ca-pd-,Winters CA PD,Winters,CA,True,https://transparency.flocksafety.com/winters-ca-pd-,251,38.5333,-121.9755
woodland-ca-pd,Woodland CA PD,Woodland,CA,True,https://transparency.flocksafety.com/woodland-ca-pd,334,38.6712,-121.75
town-of-woodside-ca-smcso,Woodside County CA SO,Woodside County,CA,True,https://transparency.flocksafety.com/town-of-woodside-ca-smcso,3,37.4299,-122.2539
yolo-county-ca-so,Yolo County CA SO,Yolo County,CA,True,https://transparency.flocksafety.com/yolo-county-ca-so,331,38.6796,-121.9027
yuba-city-ca-pd,Yuba City CA PD,Yuba City,CA,True,https://transparency.flocksafety.com/yuba-city-ca-pd,282,39.1298,-121.6415
yuba-county-ca-so,Yuba County CA SO,Yuba County,CA,True,https://transparency.flocksafety.com/yuba-county-ca-so,325,39.2701,-121.3443
arvada-co-pd,Arvada CO PD,Arvada,CO,True,https://transparency.flocksafety.com/arvada-co-pd,88,39.8337,-105.1503
aurora-co-pd,Aurora CO PD,Aurora,CO,True,https://transparency.flocksafety.com/aurora-co-pd,45,39.7036,-104.7201
boulder-co-pd,Boulder CO PD,Boulder,CO,True,https://transparency.flocksafety.com/boulder-co-pd,94,40.0244,-105.2513
broomfield-co-pd,Broomfield CO PD,Broomfield,CO,True,https://transparency.flocksafety.com/broomfield-co-pd,105,39.9536,-105.0508
castle-rock-co-pd,Castle Rock CO PD,Castle Rock,CO,True,https://transparency.flocksafety.com/castle-rock-co-pd,17,39.3762,-104.8529
chaffee-county-co-so,Chaffee County CO SO,Chaffee County,CO,True,https://transparency.flocksafety.com/chaffee-county-co-so,129,38.7346,-106.3
clear-creek-county-co-so,Clear Creek County CO SO,Clear Creek County,CO,True,https://transparency.flocksafety.com/clear-creek-county-co-so,85,39.6894,-105.6708
colorado-springs-co-pd,Colorado Springs CO PD,Colorado Springs,CO,True,https://transparency.flocksafety.com/colorado-springs-co-pd,0,38.8673,-104.7607
commerce-city-co-pd,Commerce City CO PD,Commerce City,CO,True,https://transparency.flocksafety.com/commerce-city-co-pd,32,39.8828,-104.7949
denver-co-pd,Denver CO PD,Denver,CO,True,https://transparency.flocksafety.com/denver-co-pd,0,39.7619,-104.8811
douglas-county-co-so,Douglas County CO SO,Douglas County,CO,True,https://transparency.flocksafety.com/douglas-county-co-so,17,39.3254,-104.926
durango-co-pd,Durango CO PD,Durango,CO,True,https://transparency.flocksafety.com/durango-co-pd,203,37.2654,-107.8782
eaton-co-pd,Eaton CO PD,Eaton,CO,True,https://transparency.flocksafety.com/eaton-co-pd,99,40.5257,-104.713
edgewater-co-pd,Edgewater CO PD,Edgewater,CO,True,https://transparency.flocksafety.com/edgewater-co-pd,85,39.7508,-105.0626
el-paso-co-so,El Paso CO SO,El Paso,CO,True,https://transparency.flocksafety.com/el-paso-co-so,44,38.8274,-104.5275
co-erie-pd,Erie CO PD,Erie,CO,True,https://transparency.flocksafety.com/co-erie-pd,19,40.0403,-105.0383
firestone-co-pd,Firestone CO PD,Firestone,CO,True,https://transparency.flocksafety.com/firestone-co-pd,13,40.1557,-104.9486
fort-collins-co-pd,Fort Collins CO PD,Fort Collins,CO,True,https://transparency.flocksafety.com/fort-collins-co-pd,70,40.5482,-105.0648
co-fort-lewis-college-pd,Fort Lewis College CO PD,,CO,True,https://transparency.flocksafety.com/co-fort-lewis-college-pd,0,37.2737,-107.8712
fountain-co-pd,Fountain CO PD,Fountain,CO,True,https://transparency.flocksafety.com/fountain-co-pd,19,38.689,-104.6806
golden-co-pd,Golden CO PD,Golden,CO,True,https://transparency.flocksafety.com/golden-co-pd,89,39.7425,-105.2106
granby-co-pd,Granby CO PD,Granby,CO,True,https://transparency.flocksafety.com/granby-co-pd,13,40.0648,-105.9194
grand-junction-co-pd,Grand Junction CO PD,Grand Junction,CO,True,https://transparency.flocksafety.com/grand-junction-co-pd,79,39.0891,-108.5675
greeley-co-pd,Greeley CO PD,Greeley,CO,True,https://transparency.flocksafety.com/greeley-co-pd,25,40.414,-104.771
hayden-co-pd,Hayden CO PD,Hayden,CO,True,https://transparency.flocksafety.com/hayden-co-pd,2,40.4922,-107.2643
idaho-springs-co-pd-,Idaho Springs CO PD,Idaho Springs,CO,True,https://transparency.flocksafety.com/idaho-springs-co-pd-,18,39.7493,-105.5038
co-lafayette-pd,Lafayette CO PD,Lafayette,CO,True,https://transparency.flocksafety.com/co-lafayette-pd,88,39.9948,-105.0997
larimer-county-co-so,Larimer County CO SO,Larimer County,CO,True,https://transparency.flocksafety.com/larimer-county-co-so,823,40.6581,-105.4868
longmont-co-pd,Longmont CO PD,Longmont,CO,True,https://transparency.flocksafety.com/longmont-co-pd,0,40.1699,-105.1018
louisville-co-pd,Louisville CO PD,Louisville,CO,True,https://transparency.flocksafety.com/louisville-co-pd,1,39.9696,-105.1433
mesa-county-co-so,Mesa County CO SO,Mesa County,CO,True,https://transparency.flocksafety.com/mesa-county-co-so,65,39.0195,-108.4606
monument-co-pd,Monument CO PD,Monument,CO,True,https://transparency.flocksafety.com/monument-co-pd,14,39.0744,-104.8442
mountain-village-pd-co,Mountain Village CO PD,Mountain Village,CO,True,https://transparency.flocksafety.com/mountain-village-pd-co,14,37.9324,-107.8577
northglenn-co-pd,Northglenn CO PD,Northglenn,CO,True,https://transparency.flocksafety.com/northglenn-co-pd,110,39.9116,-104.9821
parker-co-pd,Parker CO PD,Parker,CO,True,https://transparency.flocksafety.com/parker-co-pd,11,39.5059,-104.7758
silverthorne-co-pd,Silverthorne CO PD,Silverthorne,CO,True,https://transparency.flocksafety.com/silverthorne-co-pd,1,39.6599,-106.0891
summit-county-co-so,Summit County CO SO,Summit County,CO,True,https://transparency.flocksafety.com/summit-county-co-so,197,39.621,-106.1376
telluride-co-pd,Telluride CO PD,Telluride,CO,True,https://transparency.flocksafety.com/telluride-co-pd,10,37.9402,-107.8182
thornton-co-pd,Thornton CO PD,Thornton,CO,True,https://transparency.flocksafety.com/thornton-co-pd,1590,39.9204,-104.9414
timnath-co-pd,Timnath CO PD,Timnath,CO,True,https://transparency.flocksafety.com/timnath-co-pd,94,40.5332,-104.9645
university-of-colorado-boulder-campus-pd-co,University of Colorado Boulder CO PD,,CO,True,https://transparency.flocksafety.com/university-of-colorado-boulder-campus-pd-co,0,40.0073,-105.266
vail-co-pd,Vail CO PD,Vail,CO,True,https://transparency.flocksafety.com/vail-co-pd,411,39.6378,-106.3625
westminster-co-pd,Westminster CO PD,Westminster,CO,True,https://transparency.flocksafety.com/westminster-co-pd,32,39.8801,-105.0615
windsor-co-pd,Windsor CO PD,Windsor,CO,True,https://transparency.flocksafety.com/windsor-co-pd,902,40.4783,-104.9151
avon-ct-pd,Avon CT PD,Avon,CT,True,https://transparency.flocksafety.com/avon-ct-pd,63,41.8096,-72.8305
berlin-ct-pd,Berlin CT PD,Berlin,CT,True,https://transparency.flocksafety.com/berlin-ct-pd,25,41.6215,-72.7457
bloomfield-ct-pd,Bloomfield CT PD,Bloomfield,CT,True,https://transparency.flocksafety.com/bloomfield-ct-pd,50,41.8265,-72.7301
bristol-ct-pd,Bristol CT PD,Bristol,CT,True,https://transparency.flocksafety.com/bristol-ct-pd,61,41.6816,-72.9407
cheshire-ct-pd,Cheshire CT PD,Cheshire,CT,True,https://transparency.flocksafety.com/cheshire-ct-pd,73,41.5084,-72.9106
clinton-ct-pd,Clinton CT PD,Clinton,CT,True,https://transparency.flocksafety.com/clinton-ct-pd,514,41.2764,-72.529
darien-ct-pd,Darien CT PD,Darien,CT,True,https://transparency.flocksafety.com/darien-ct-pd,33,41.0772,-73.4687
farmington-ct-pd,Farmington CT PD,Farmington,CT,True,https://transparency.flocksafety.com/farmington-ct-pd,17,41.736,-72.795
glastonbury-ct-pd,Glastonbury CT PD,Glastonbury,CT,True,https://transparency.flocksafety.com/glastonbury-ct-pd,93,41.6862,-72.5451
ledyard-ct-pd,Ledyard CT PD,Ledyard,CT,True,https://transparency.flocksafety.com/ledyard-ct-pd,80,41.4456,-72.0182
manchester-ct-pd,Manchester CT PD,Manchester,CT,True,https://transparency.flocksafety.com/manchester-ct-pd,51,41.7796,-72.5202
milford-ct-pd,Milford CT PD,Milford,CT,True,https://transparency.flocksafety.com/milford-ct-pd,32,41.2307,-73.064
monroe-ct-pd,Monroe CT PD,Monroe,CT,True,https://transparency.flocksafety.com/monroe-ct-pd,57,41.3326,-73.2073
newington-ct-pd,Newington CT PD,Newington,CT,True,https://transparency.flocksafety.com/newington-ct-pd,30,41.687,-72.7308
newtown-ct-pd,Newtown CT PD,Newtown,CT,True,https://transparency.flocksafety.com/newtown-ct-pd,35,41.4141,-73.3036
norwalk-ct-pd,Norwalk CT PD,Norwalk,CT,True,https://transparency.flocksafety.com/norwalk-ct-pd,16,41.0927,-73.4198
norwich-ct-pd,Norwich CT PD,Norwich,CT,True,https://transparency.flocksafety.com/norwich-ct-pd,77,41.548,-72.0895
orange-ct-pd,Orange CT PD,Orange,CT,True,https://transparency.flocksafety.com/orange-ct-pd,16,41.285,-73.0246
putnam-ct-pd,Putnam CT PD,Putnam,CT,True,https://transparency.flocksafety.com/putnam-ct-pd,182,41.9168,-71.9107
ridgefield-ct-pd,Ridgefield CT PD,Ridgefield,CT,True,https://transparency.flocksafety.com/ridgefield-ct-pd,59,41.2697,-73.4926
simsbury-ct-pd,Simsbury CT PD,Simsbury,CT,True,https://transparency.flocksafety.com/simsbury-ct-pd,62,41.8702,-72.8047
waterford-ct-pd,Waterford CT PD,Waterford,CT,True,https://transparency.flocksafety.com/waterford-ct-pd,66,41.3463,-72.1293
west-hartford-ct-pd,West Hartford CT PD,West Hartford,CT,True,https://transparency.flocksafety.com/west-hartford-ct-pd,31,41.7666,-72.7549
westport-ct-pd,Westport CT PD,Westport,CT,True,https://transparency.flocksafety.com/westport-ct-pd,29,41.1414,-73.3581
wilton-ct-pd,Wilton CT PD,Wilton,CT,True,https://transparency.flocksafety.com/wilton-ct-pd,141,41.1954,-73.4379
windsor-ct-pd,Windsor CT PD,Windsor,CT,True,https://transparency.flocksafety.com/windsor-ct-pd,64,41.8526,-72.6437
clayton-de-pd,Clayton DE PD,Clayton,DE,True,https://transparency.flocksafety.com/clayton-de-pd,56,39.2741,-75.6315
dagsboro-de-pd,Dagsboro DE PD,Dagsboro,DE,True,https://transparency.flocksafety.com/dagsboro-de-pd,3,38.5462,-75.2458
georgetown-de-pd,Georgetown DE PD,Georgetown,DE,True,https://transparency.flocksafety.com/georgetown-de-pd,147,38.6895,-75.3872
rehoboth-beach-de-pd,Rehoboth Beach DE PD,Rehoboth Beach,DE,True,https://transparency.flocksafety.com/rehoboth-beach-de-pd,33,38.7174,-75.0806
apopka-fl-pd,Apopka FL PD,Apopka,FL,True,https://transparency.flocksafety.com/apopka-fl-pd,179,28.7017,-81.5318
belle-isle-fl-pd,Belle Isle FL PD,Belle Isle,FL,True,https://transparency.flocksafety.com/belle-isle-fl-pd,211,28.4649,-81.3513
columbia-county-fl-so,Columbia County FL SO,Columbia County,FL,True,https://transparency.flocksafety.com/columbia-county-fl-so,191,30.2217,-82.6234
fernandina-beach-fl-pd,Fernandina Beach FL PD,Fernandina Beach,FL,True,https://transparency.flocksafety.com/fernandina-beach-fl-pd,1104,30.6581,-81.4515
fort-walton-beach-fl-pd,Fort Walton Beach FL PD,Fort Walton Beach,FL,True,https://transparency.flocksafety.com/fort-walton-beach-fl-pd,1034,30.4249,-86.6218
franklin-county-fl-so,Franklin County FL SO,Franklin County,FL,True,https://transparency.flocksafety.com/franklin-county-fl-so,60,29.6778,-84.8152
indialantic-fl-pd,Indialantic FL PD,Indialantic,FL,True,https://transparency.flocksafety.com/indialantic-fl-pd,54,28.0862,-80.5683
